destination_latitude,destination_longitude,schedule,expense,people,age,hometown_latitude,hometown_longitude,tendency_activity,tendency_preview,start_time,finsh_time
35.42258906,126.9897875,2,1084919,2,27,33.28491466,126.7678921,89,11,8,17
34.85921596,126.0207413,3,1807010,2,21,35.20063159,126.1860441,93,7,7,18
33.88817252,126.6648317,5,1391945,5,26,35.91007261,126.4104752,70,30,8,21
34.50126787,126.4413991,10,1896640,3,29,35.43558018,126.3313992,87,13,6,18
35.4561522,126.4631178,7,1711699,4,20,34.63001088,126.2241225,64,36,6,19
35.42891758,126.6234455,3,1065552,2,32,33.66956062,126.4018899,68,32,7,22
33.6080208,126.2930307,3,1210812,2,25,34.09369623,126.3220109,62,38,7,17
34.11250543,126.3465323,8,1492916,5,35,34.07594282,126.0170447,2,98,9,18
33.11966062,126.5836827,3,1802632,5,24,34.86933991,126.6051025,45,55,10,17
33.7757431,126.1007602,8,1826547,5,34,34.23920317,126.9488268,99,1,8,16
34.25587126,126.0761598,6,1726829,5,35,34.29851224,126.6048159,79,21,6,20
34.5132131,126.2001048,10,1526406,5,25,33.30568524,126.8577186,98,2,9,19
35.36524844,126.6389262,10,1912143,2,28,35.33160717,126.1670657,80,20,6,17
34.96295068,126.047591,10,1815025,2,28,33.62950637,126.8311403,53,47,6,22
34.49689619,126.8789662,7,1017326,2,34,34.86680072,126.0213778,93,7,10,20
34.86180421,126.3281628,10,1282568,3,27,34.34800177,126.8872377,100,0,9,17
35.90267496,126.1068712,5,1010500,4,35,33.43708921,126.0177932,93,7,9,21
34.84128422,126.2077831,9,1572491,3,25,34.38834813,126.5321161,39,61,7,20
34.50962072,126.2983855,10,1537970,3,31,35.55772378,126.3756199,59,41,8,21
33.06693237,126.6151979,5,1318727,3,29,33.74619486,126.3259519,97,3,9,19
35.95626164,126.2117176,9,1575941,4,28,34.71568296,126.2879536,39,61,7,19
34.95758825,126.6424695,4,1706778,3,21,33.50987157,126.1931982,10,90,7,22
33.65015797,126.4025416,9,1882398,3,24,34.2224322,126.6952019,10,90,10,21
33.00769289,126.3012765,1,1690016,4,34,35.07930418,126.9745853,59,41,7,20
34.81955191,126.6713446,6,1653186,2,31,35.15456139,126.1507375,12,88,9,21
34.6267932,126.8529277,4,1532451,4,33,33.03622299,126.2487609,52,48,8,22
35.08230478,126.3305449,6,1729140,5,27,35.04335636,126.228415,75,25,7,16
35.35713547,126.086199,2,1644750,3,25,34.11955183,126.5232866,47,53,9,22
33.45970645,126.3597243,1,1279094,3,29,35.76800445,126.3952532,89,11,7,17
34.57202209,126.6447105,9,1728687,3,22,33.7740012,126.0865483,25,75,9,20
35.43055028,126.9738231,6,1442198,5,20,35.50909609,126.6678688,95,5,7,21
35.19342967,126.2092163,4,1271406,5,30,33.09182697,126.9281243,28,72,8,20
33.26955857,126.0832323,7,1886897,5,22,33.6598432,126.8460194,38,62,8,17
33.36733232,126.2668315,5,1597956,3,31,35.58471716,126.8215166,58,42,9,18
33.18059721,126.6379209,1,1490593,4,27,33.75280434,126.2845544,84,16,7,21
34.8106754,126.7354956,1,1365222,3,26,33.1062013,126.6100734,25,75,8,20
33.26357398,126.255629,5,1102448,2,27,35.49016452,126.4179589,8,92,10,19
33.49231486,126.9419268,8,1797694,5,32,35.14944723,126.3223087,47,53,8,22
35.50332013,126.0337787,3,1298158,2,30,35.80706283,126.360831,24,76,8,19
33.06837124,126.6435727,3,1159841,2,20,34.59816776,126.4804634,71,29,10,20
33.33145662,126.8506855,2,1771690,2,32,34.70455067,126.0096074,63,37,9,17
34.99394321,126.4093266,5,1202249,4,33,33.40671259,126.7307186,55,45,10,22
33.36741203,126.6133866,3,1104488,2,24,35.47454675,126.8804862,92,8,8,21
35.48266479,126.6355717,1,1102356,2,28,35.14395873,126.9750611,46,54,7,18
35.47607718,126.4126075,8,1717012,2,20,35.56070207,126.4271184,32,68,9,17
35.40683732,126.6729597,3,1037196,5,27,34.97247781,126.2131601,45,55,8,19
33.54064079,126.2091553,10,1294405,5,25,33.81228924,126.6940822,71,29,6,18
34.65732448,126.1295757,4,1234531,4,22,34.93703334,126.7019427,55,45,9,22
33.81442612,126.7291363,7,1758009,4,22,35.5220321,126.5855318,26,74,10,20
35.51082829,126.6961905,9,1753527,4,28,34.65466568,126.0286607,39,61,7,22
33.73816098,126.5957972,1,1055955,3,34,33.94476902,126.0688108,30,70,6,19
34.39111437,126.63961,1,1186840,2,21,35.90235181,126.1293187,9,91,7,22
35.91356585,126.0271923,6,1793283,2,33,35.55519371,126.5585362,7,93,7,20
34.07622811,126.732537,5,1023218,3,33,34.75268142,126.3558098,35,65,9,17
33.98411452,126.2717861,10,1666833,5,26,33.15700077,126.3207597,55,45,9,21
33.16681755,126.3663134,4,1920585,5,33,33.62980717,126.4677354,19,81,9,19
33.15369459,126.8580472,9,1977620,3,34,33.29916459,126.6253279,51,49,8,21
35.39313995,126.9786411,7,1548499,4,33,35.73484391,126.104423,36,64,6,17
35.5397518,126.868546,1,1515027,5,20,33.50393951,126.9500778,70,30,10,22
34.62386006,126.3232424,4,1699735,5,33,33.79774808,126.6499098,89,11,7,22
34.75284311,126.6657629,3,1150736,3,35,35.16274611,126.1291276,87,13,9,22
34.53099667,126.2719331,10,1689690,3,21,33.56741364,126.6655899,86,14,7,19
33.51617949,126.8596359,5,1535378,2,28,34.3762465,126.5167014,52,48,7,19
34.8894338,126.903228,2,1764428,3,22,33.10503707,126.1583425,50,50,7,18
33.97405657,126.1693836,5,1991298,3,35,35.07213096,126.8317644,2,98,7,22
33.83829784,126.3387626,8,1083035,3,29,35.17852989,126.0165067,23,77,8,17
35.39083945,126.81754,2,1174615,3,30,33.31197796,126.8493084,6,94,9,18
34.14158423,126.5936808,8,1586989,2,33,33.76877204,126.0208018,14,86,6,19
35.05692315,126.7533982,7,1712036,5,28,35.11065038,126.5714534,61,39,8,18
33.779934,126.5408299,9,1561666,5,27,34.75766348,126.3418067,32,68,6,18
33.56236277,126.9583121,2,1460193,5,25,33.29305729,126.8266834,3,97,7,17
33.47078386,126.9662517,5,1949082,3,29,33.05331761,126.7175129,23,77,7,22
33.89037729,126.6362211,10,1192616,2,22,34.18837525,126.2100171,75,25,10,20
35.51686225,126.4743535,1,1939431,5,28,35.83863161,126.6391588,52,48,10,17
34.84426594,126.8481046,10,1644396,3,35,33.02425676,126.6225122,10,90,10,20
33.49406262,126.8908391,8,1298511,3,24,34.06912262,126.0247512,90,10,8,19
34.84259329,126.2129036,3,1026668,4,22,34.68481085,126.0198755,46,54,8,19
34.17090001,126.1220718,7,1023479,4,22,34.68861536,126.6498773,94,6,9,19
34.31117041,126.3273679,10,1699164,3,20,33.57981036,126.0708745,47,53,7,21
34.41150415,126.0358609,6,1432931,4,23,34.38954798,126.5991008,55,45,10,18
33.21662488,126.8548631,10,1481981,5,35,33.37951805,126.3419489,68,32,7,22
33.18556505,126.0359648,2,1604386,3,25,33.37469068,126.1536118,44,56,8,20
33.68823251,126.2185966,10,1648028,5,24,33.90400611,126.1636341,48,52,10,16
33.35521843,126.9393122,10,1761979,3,27,34.57647858,126.615154,69,31,10,20
35.43860815,126.3629056,8,1428411,5,35,33.47665353,126.3911694,13,87,9,19
33.82729911,126.5844626,7,1823656,3,34,33.06974274,126.8659238,45,55,10,21
33.88317535,126.0881484,5,1492853,3,31,34.85878196,126.0645631,13,87,6,16
34.01042054,126.9339048,3,1644904,3,22,35.54016026,126.309185,38,62,8,16
34.15262471,126.3185557,8,1730372,2,20,33.15798589,126.5036018,73,27,8,20
33.60921125,126.1894366,2,1723816,4,27,34.98562347,126.8586376,98,2,6,16
34.99940317,126.4337463,10,1643577,2,23,34.03171647,126.9993647,71,29,7,17
35.62082446,126.346303,7,1002272,5,25,34.58390679,126.9114653,50,50,7,19
33.76363624,126.3549108,7,1995867,5,31,34.38635651,126.0125381,80,20,9,22
33.24221982,126.5175369,7,1362348,4,28,34.08659959,126.6012712,10,90,6,17
33.429705,126.889747,10,1053295,4,24,35.7108298,126.2611697,57,43,9,21
34.63887811,126.846721,8,1593633,3,21,33.77961711,126.4699475,86,14,10,22
35.86314739,126.7132666,8,1156631,4,21,34.661905,126.3553116,83,17,10,19
34.418015,126.1088721,2,1609716,5,22,33.08831741,126.5885075,14,86,9,17
35.29082351,126.5709394,2,1935260,2,20,35.20596309,126.7104739,67,33,8,21
35.41756222,126.5046962,2,1499133,2,34,33.66222198,126.1537023,61,39,8,17
33.44921468,126.7205798,9,1154975,2,31,33.60924347,126.8245969,39,61,6,17
33.91578311,126.8571945,10,1631326,5,35,34.10133875,126.3912106,83,17,6,20
35.18389345,126.5559729,8,1580081,2,23,34.61648652,126.4988998,71,29,7,21
35.37082685,126.5321398,3,1359085,2,35,35.61393342,126.1161082,94,6,7,16
33.26534118,126.1321547,1,1516693,4,35,34.38663074,126.3221654,95,5,7,18
34.61490584,126.9614332,9,1709183,4,34,34.90495594,126.4218578,9,91,10,16
35.79191327,126.8534778,3,1063900,3,30,33.97889077,126.0310624,72,28,8,19
35.01256857,126.2722564,4,1831284,5,31,34.50729395,126.9169536,14,86,7,17
33.21025456,126.3483088,10,1010663,3,35,33.75227992,126.9837975,87,13,9,18
34.37131693,126.0438693,5,1165167,3,24,33.20725497,126.5404172,52,48,6,17
34.11190674,126.1751437,6,1309326,5,30,35.66170139,126.6016902,37,63,6,20
33.46406759,126.4930081,3,1523988,3,30,35.72398523,126.2111698,59,41,8,19
34.93104006,126.1464801,2,1193917,3,34,34.21498689,126.8215685,99,1,7,17
34.45545917,126.9418788,4,1557425,2,28,33.69110065,126.7941084,76,24,8,22
33.72547217,126.184691,5,1670749,5,27,35.1215384,126.2063113,49,51,10,20
34.14620666,126.7226934,1,1763804,4,22,34.27085845,126.8627199,80,20,9,19
35.35965796,126.775542,3,1995661,2,30,35.60292404,126.9842549,72,28,10,19
35.4022418,126.991612,4,1564392,3,33,33.39935838,126.0072826,52,48,7,22
33.47762134,126.8700625,2,1841564,5,22,34.27906124,126.4050231,65,35,10,21
34.73470666,126.1629113,1,1406562,4,28,33.47792811,126.4774447,48,52,6,19
35.34309116,126.1786586,8,1359789,2,26,34.29546909,126.1146518,13,87,8,17
34.75668913,126.6910884,3,1498333,5,31,33.79518621,126.6805728,73,27,9,16
34.55005279,126.7130408,8,1288587,2,31,34.17848004,126.8192295,32,68,7,20
33.18822914,126.1738494,7,1192315,4,27,33.83095657,126.4005919,25,75,8,21
35.94609115,126.1815789,1,1571568,3,34,35.01243512,126.8135673,86,14,7,16
34.00381665,126.2893332,8,1767303,3,30,33.5650634,126.4488596,28,72,7,16
33.56098174,126.9477691,8,1760417,3,24,34.88409093,126.8650528,40,60,10,17
35.51964148,126.2930464,3,1257259,4,21,34.89841877,126.2954483,97,3,9,16
34.05850852,126.1350318,4,1701719,4,23,33.07695404,126.1597842,30,70,8,18
35.15057251,126.6447103,4,1098215,5,20,34.85025613,126.2736586,72,28,7,19
33.61984564,126.316012,2,1261327,5,31,33.03198692,126.7609198,80,20,9,18
35.65310562,126.5076645,10,1383531,5,34,35.08344809,126.7446533,10,90,8,19
35.09311334,126.2251036,4,1778433,4,24,33.13686691,126.1514668,56,44,10,18
34.7407698,126.8502187,7,1094680,4,24,35.27906309,126.927297,34,66,9,18
35.39270584,126.4333887,3,1865177,4,35,33.5106828,126.5064237,4,96,8,16
33.48061213,126.3191539,3,1809868,5,21,33.24861224,126.817751,39,61,10,21
35.871207,126.4066431,9,1852517,2,35,35.69931256,126.5911715,68,32,9,18
34.66264112,126.9291021,1,1804459,3,32,35.67264487,126.6403372,68,32,7,17
33.66391903,126.5252858,8,1131176,3,35,35.66875269,126.0059096,97,3,6,20
33.19036676,126.693249,4,1698724,4,22,33.66449405,126.6195524,51,49,10,22
34.59934678,126.143496,9,1634984,2,24,35.26866337,126.8775365,93,7,10,17
35.15005246,126.3037499,2,1413275,2,33,33.60055702,126.8665636,71,29,8,19
33.75624171,126.2522177,4,1069643,5,29,35.9031826,126.3494018,61,39,6,17
33.84521185,126.642602,4,1123938,3,21,35.12774338,126.4823065,17,83,8,16
34.48841479,126.6413475,5,1814259,3,29,34.93548366,126.589884,79,21,10,22
35.74977881,126.4383208,7,1672631,5,33,35.12869685,126.6183906,25,75,10,20
35.84945687,126.97638,10,1959886,2,27,34.5318297,126.8105399,76,24,6,22
34.10634414,126.5060805,5,1334761,2,27,34.54134307,126.0614569,42,58,7,16
34.11279159,126.896751,10,1179697,4,21,33.512199,126.445355,51,49,10,19
34.31665322,126.9635098,8,1601339,2,21,35.41913336,126.6289632,95,5,6,17
34.64476056,126.7085281,8,1491251,4,31,33.475524,126.5999377,29,71,9,21
33.31247319,126.7437295,3,1823655,5,32,35.48432125,126.4664258,5,95,10,17
35.90911226,126.6140369,10,1122204,5,25,33.19322598,126.8914175,20,80,8,20
34.80147969,126.2266154,2,1480239,2,23,34.23213573,126.3726299,64,36,8,21
34.47238132,126.0359236,2,1861265,3,28,33.78072289,126.4769247,91,9,8,18
35.68345118,126.2364786,3,1309411,5,20,35.16436045,126.2479262,96,4,10,22
34.68486439,126.5611996,5,1319135,4,23,34.30232667,126.524839,81,19,7,19
34.29055009,126.0839622,6,1386808,3,32,33.09857683,126.9057894,11,89,10,17
35.68417097,126.8425281,5,1959850,4,30,34.10907411,126.4857716,26,74,10,19
33.37310345,126.3997943,10,1998093,4,33,34.79739248,126.9184062,79,21,7,19
33.33385425,126.2224068,7,1343950,5,28,35.74268437,126.9213597,74,26,10,17
34.22743413,126.0391219,5,1552294,3,22,34.05664586,126.2181892,87,13,7,17
34.37803194,126.9799979,5,1576891,4,24,34.47015846,126.0682106,38,62,7,19
35.28046694,126.2726354,6,1406972,5,22,34.11612152,126.8704986,87,13,10,16
33.30865234,126.1264791,1,1334221,3,35,35.28477908,126.7278679,1,99,7,20
34.44692136,126.8741971,10,1407965,3,25,35.67867814,126.8021576,91,9,9,16
33.63068646,126.0489034,9,1059324,4,28,34.61140683,126.8297611,45,55,8,22
33.70441823,126.3819534,2,1180344,4,24,34.45697536,126.961386,76,24,8,19
34.66597081,126.5844873,5,1564504,4,30,33.50415529,126.0721287,78,22,9,19
33.45232069,126.1920557,3,1828585,5,25,33.5732562,126.2844489,60,40,6,16
33.0979964,126.7091332,3,1459909,5,27,35.26261703,126.5764694,72,28,9,19
35.6752248,126.7172977,7,1060914,4,31,34.82073033,126.0690867,15,85,8,19
34.80581056,126.5755612,9,1312227,2,26,33.94238575,126.5535591,90,10,9,17
35.62506119,126.8802921,4,1971277,2,34,34.4244184,126.74798,1,99,9,22
33.42283779,126.1271187,1,1776961,2,20,34.42120294,126.2123286,43,57,7,18
34.0134551,126.4017801,4,1333261,4,21,33.02996281,126.4302925,41,59,7,18
33.38290526,126.7352418,8,1371683,5,31,33.30786006,126.6294713,20,80,9,21
33.62073322,126.9018675,7,1483576,4,26,34.96825509,126.5653573,59,41,7,22
35.84397788,126.001133,1,1548588,2,26,33.70789399,126.5474642,76,24,10,22
33.09902874,126.9772974,3,1013470,5,22,33.35761888,126.5855561,28,72,10,21
33.1974734,126.5239446,6,1840438,5,30,33.38739196,126.4558269,32,68,8,16
33.99285448,126.6688248,9,1452534,2,21,33.62397097,126.9466714,86,14,8,22
34.7794151,126.3145713,6,1023836,3,22,35.11618002,126.7119198,42,58,10,16
33.70181348,126.0651352,5,1935716,2,30,33.69445298,126.3657554,84,16,8,20
33.01380709,126.4665126,5,1520923,2,34,33.57979396,126.05041,64,36,6,21
35.01256647,126.5280377,3,1440875,4,33,35.68949287,126.0344653,43,57,6,22
35.05637364,126.2299362,1,1850128,4,29,33.70474159,126.9943848,98,2,7,16
34.93666978,126.2004586,10,1425831,2,26,33.84404966,126.8558693,32,68,7,17
34.04340241,126.8248693,5,1137713,4,30,33.48333199,126.9747265,57,43,8,16
35.16617434,126.0860229,8,1080639,5,25,35.19323276,126.0650706,15,85,8,22
34.65849354,126.1192924,7,1364898,2,27,35.29985818,126.7514614,76,24,6,16
34.37327221,126.3004421,6,1032343,5,32,35.92633189,126.5951651,60,40,6,21
35.95016956,126.4669623,7,1559146,4,34,35.83962606,126.5939082,82,18,6,16
33.44974842,126.9587041,1,1182350,5,28,34.75617522,126.1149524,69,31,9,16
35.14235981,126.8321636,9,1878271,5,24,33.65465666,126.6304893,44,56,8,16
33.16364938,126.8292469,5,1032596,4,26,34.59301846,126.2496474,42,58,6,19
33.29742698,126.3150556,3,1208579,4,33,33.94565392,126.1436796,27,73,10,16
35.23522999,126.6435146,3,1823140,2,30,35.23302389,126.8428422,72,28,10,19
34.72512634,126.2392421,4,1182680,5,34,33.52004672,126.8936891,9,91,8,16
34.38100851,126.3999763,9,1592815,4,31,33.38757443,126.8829995,89,11,6,21
35.10709252,126.8903877,9,1429207,3,31,34.86549283,126.6263254,73,27,8,19
34.08186535,126.0077613,9,1204969,3,35,35.85917079,126.2764299,42,58,7,19
33.05345833,126.8877805,3,1855948,5,22,33.45680141,126.4127352,81,19,8,17
33.60736427,126.5909317,10,1742032,5,31,34.7809173,126.547004,74,26,10,17
35.86587611,126.952758,6,1170422,4,22,33.13823574,126.4011794,16,84,7,20
34.80698939,126.6638062,2,1439046,3,27,35.71349273,126.64936,40,60,9,20
34.17435949,126.3617212,2,1049836,3,31,34.70899111,126.4147427,90,10,8,20
34.46070016,126.8849014,4,1602024,5,28,33.14208034,126.0888346,77,23,6,22
34.117104,126.8047704,3,1108822,3,32,33.2110537,126.1309686,25,75,6,19
35.16449415,126.6032868,6,1484495,2,21,35.55955706,126.9370735,27,73,7,22
33.40223389,126.3182472,5,1010354,5,21,35.91185975,126.4134671,7,93,7,18
35.41332127,126.3695051,8,1142409,5,30,34.72413714,126.082782,54,46,10,21
33.00768766,126.7831959,6,1187481,5,23,33.20519686,126.1304856,78,22,6,22
35.63762387,126.7848921,10,1433111,3,20,35.74005074,126.9649633,60,40,8,17
33.4921163,126.4102334,8,1011586,4,21,34.34086166,126.0473374,92,8,9,19
33.58704622,126.821341,10,1796546,5,28,33.32100341,126.8227921,43,57,9,22
34.29044884,126.3221652,9,1907701,3,34,34.01551981,126.2169962,51,49,6,20
34.81404419,126.4010387,7,1196498,3,27,34.74981534,126.8546767,12,88,6,18
34.5289961,126.8685174,1,1116333,4,32,34.07285915,126.4134548,1,99,6,20
35.6406081,126.9392532,5,1539272,2,24,34.72826328,126.8042387,42,58,7,20
33.45256616,126.5590937,2,1295707,2,29,34.60398966,126.500973,15,85,6,16
35.42994301,126.1562612,6,1859103,3,35,35.63046317,126.7761194,84,16,10,20
34.20016428,126.9865618,10,1598369,4,34,34.31083246,126.5877325,71,29,9,16
33.08593128,126.4618766,2,1217795,5,24,33.50658829,126.411894,38,62,7,20
34.92200401,126.4652141,5,1967812,3,31,35.43281637,126.4204278,6,94,10,20
34.85633264,126.082696,2,1839415,4,34,34.98678544,126.2445642,52,48,9,18
35.26504082,126.4341687,10,1939955,5,22,34.94190274,126.4117338,32,68,7,17
35.71606142,126.8530153,2,1267003,5,30,34.18211713,126.337619,17,83,6,22
35.76530737,126.3621791,10,1028082,2,24,35.57009901,126.6992716,4,96,8,20
35.71465711,126.6746657,9,1079273,4,33,35.20474367,126.226956,27,73,7,19
33.69411837,126.7396005,3,1515155,5,34,35.80097511,126.2703066,4,96,9,18
35.95207857,126.4657099,6,1297896,5,34,33.80048689,126.2069355,33,67,6,19
34.46047115,126.5183287,2,1188318,3,31,34.57948457,126.9606316,54,46,9,20
33.0128648,126.115454,6,1096337,5,21,35.27905907,126.3632917,10,90,7,16
34.03439813,126.3635752,5,1967636,4,27,35.86072211,126.2565452,12,88,9,20
35.92181374,126.2429186,2,1580922,3,30,34.43303317,126.8406969,57,43,10,22
35.63755583,126.5124658,4,1426971,4,29,34.60960591,126.3973064,10,90,8,22
35.8485674,126.9447727,1,1063261,3,28,34.48415773,126.2990252,1,99,6,16
33.02013088,126.6422146,10,1019023,2,28,33.62925216,126.6292168,64,36,8,17
34.48793671,126.0765167,6,1670913,3,32,35.08052886,126.2470487,82,18,8,20
33.51858707,126.0019134,6,1789864,4,25,34.9170839,126.3516989,76,24,10,16
35.2329859,126.1782043,8,1875499,2,31,33.98098383,126.2257893,32,68,10,16
35.79580407,126.8005447,10,1310420,3,33,35.0168352,126.7310169,30,70,8,16
35.3110198,126.05776,6,1040777,3,26,35.30774115,126.092601,15,85,6,21
35.09056404,126.3081059,6,1709592,3,32,33.34612315,126.6551043,21,79,7,17
33.22235673,126.1609644,7,1093409,3,27,34.96601152,126.6395247,21,79,9,19
34.03527551,126.4499334,2,1469635,4,27,35.40655174,126.1999005,6,94,10,21
35.47125322,126.2481543,8,1713329,3,25,34.5339564,126.882716,71,29,10,22
34.36225696,126.8501541,4,1958291,3,21,34.48269138,126.1096324,88,12,9,18
35.29873524,126.1789888,7,1458250,5,28,34.00453342,126.8552382,59,41,7,16
33.87255474,126.8434806,10,1448796,3,33,33.93278694,126.1440126,81,19,6,20
34.03896716,126.8703228,2,1230711,4,21,35.96741111,126.0602569,32,68,8,18
33.85640597,126.5322853,2,1012992,2,29,33.07712448,126.3211318,48,52,8,17
34.23303519,126.480065,7,1992490,4,32,35.34622317,126.6646708,53,47,10,20
34.997401,126.7437203,2,1430151,3,35,34.21511565,126.9793643,37,63,8,21
34.50579906,126.7799021,1,1974868,4,28,35.39225525,126.3371336,98,2,9,21
33.4597502,126.2777032,7,1471751,3,31,35.6126365,126.8024566,38,62,7,18
33.21577947,126.1300677,6,1640920,2,31,33.30297891,126.3083791,36,64,6,21
35.69644945,126.7082164,3,1875952,5,23,33.62046243,126.8580075,36,64,9,22
35.57549519,126.0933501,5,1411109,3,21,35.77998947,126.9416838,86,14,7,17
34.51619793,126.8281892,2,1981995,4,33,34.51200909,126.2304354,17,83,10,19
35.81151766,126.4972562,6,1575880,3,34,35.59055773,126.0341145,35,65,9,16
35.72655234,126.080121,5,1462259,3,26,35.66936205,126.6475383,40,60,8,21
35.04789724,126.0384872,7,1095472,5,28,33.29230148,126.4084278,86,14,7,17
34.36685386,126.075383,6,1028202,5,21,35.53214966,126.267104,96,4,7,16
33.89375192,126.4734413,2,1147673,3,30,33.82515833,126.0859797,60,40,10,20
33.21992601,126.7621432,6,1644731,3,24,33.35069182,126.9286959,75,25,9,20
33.07523848,126.3031487,5,1379195,2,27,33.68195661,126.7056407,93,7,8,16
33.38896717,126.4077385,9,1500337,3,34,34.58787696,126.9665618,30,70,10,16
35.69394065,126.5362627,2,1691926,3,32,35.6734926,126.9494236,58,42,6,16
34.36272462,126.3375957,8,1220967,3,23,35.34157383,126.1778197,72,28,9,19
35.721335,126.5283842,8,1048450,5,23,35.11595274,126.7264537,47,53,8,18
33.3465905,126.5041054,6,1324862,4,32,35.02670852,126.1670333,49,51,7,17
33.56927119,126.6514474,4,1385646,3,24,33.19479788,126.3594877,52,48,10,21
33.66742327,126.9807209,9,1722878,3,35,35.94695184,126.0860293,2,98,9,18
34.33512866,126.9768366,8,1954387,4,33,33.67956636,126.9848361,68,32,8,21
35.05373162,126.1011339,6,1541454,5,29,33.03753199,126.5344092,55,45,7,21
35.64634389,126.4507161,4,1775294,3,33,33.06511666,126.0083821,96,4,7,22
